time,street_id,city,temp,humidity,wind_speed
2026-05-01 13:00:00,Thazhankuppam_St_20,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_21,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_22,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_23,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_24,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_25,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_26,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_27,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_28,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_29,Chennai,36.17,57,10.76
2026-05-01 13:00:00,Thazhankuppam_St_30,Chennai,36.17,57,10.76
2026-05-01 14:00:00,Thazhankuppam_St_01,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_02,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_03,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_04,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_05,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_06,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_07,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_08,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_09,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_10,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_11,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_12,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_13,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_14,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_15,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_16,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_17,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_18,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_19,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_20,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_21,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_22,Chennai,32.0,70,3.0
2026-05-01 14:00:00,Thazhankuppam_St_23,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_24,Chennai,36.17,57,11.37
2026-05-01 14:00:00,Thazhankuppam_St_25,Chennai,36.17,56,11.37
2026-05-01 14:00:00,Thazhankuppam_St_26,Chennai,36.17,56,11.37
2026-05-01 14:00:00,Thazhankuppam_St_27,Chennai,36.17,56,11.37
2026-05-01 14:00:00,Thazhankuppam_St_28,Chennai,36.17,56,11.37
2026-05-01 14:00:00,Thazhankuppam_St_29,Chennai,36.17,56,11.37
2026-05-01 14:00:00,Thazhankuppam_St_30,Chennai,36.17,56,11.37
2026-05-01 15:00:00,Thazhankuppam_St_01,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_02,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_03,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_04,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_05,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_06,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_07,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_08,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_09,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_10,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_11,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_12,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_13,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_14,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_15,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_16,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_17,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_18,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_19,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_20,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_21,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_22,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_23,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_24,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_25,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_26,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_27,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_28,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_29,Chennai,36.17,56,10.38
2026-05-01 15:00:00,Thazhankuppam_St_30,Chennai,36.17,56,10.38
2026-05-01 16:00:00,Thazhankuppam_St_01,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_02,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_03,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_04,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_05,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_06,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_07,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_08,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_09,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_10,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_11,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_12,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_13,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_14,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_15,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_16,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_17,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_18,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_19,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_20,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_21,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_22,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_23,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_24,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_25,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_26,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_27,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_28,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_29,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_30,Chennai,34.5,66,10.47
2026-05-01 16:00:00,Thazhankuppam_St_01,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_02,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_03,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_04,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_05,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_06,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_07,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_08,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_09,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_10,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_11,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_12,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_13,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_14,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_15,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_16,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_17,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_18,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_19,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_20,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_21,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_22,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_23,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_24,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_25,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_26,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_27,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_28,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_29,Chennai,32,70,3
2026-05-01 16:00:00,Thazhankuppam_St_30,Chennai,32,70,3
2026-05-01 18:00:00,Thazhankuppam_St_01,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_02,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_03,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_04,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_05,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_06,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_07,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_08,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_09,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_10,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_11,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_12,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_13,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_14,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_15,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_16,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_17,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_18,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_19,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_20,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_21,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_22,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_23,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_24,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_25,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_26,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_27,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_28,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_29,Chennai,32.28,75,8.27
2026-05-01 18:00:00,Thazhankuppam_St_30,Chennai,32.28,75,8.27
2026-05-02 11:00:00,Thazhankuppam_St_01,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_02,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_03,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_04,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_05,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_06,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_07,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_08,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_09,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_10,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_11,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_12,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_13,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_14,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_15,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_16,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_17,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_18,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_19,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_20,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_21,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_22,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_23,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_24,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_25,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_26,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_27,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_28,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_29,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_30,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_01,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_02,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_03,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_04,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_05,Chennai,35.62,65,7.94
2026-05-02 11:00:00,Thazhankuppam_St_06,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_07,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_08,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_09,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_10,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_11,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_12,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_13,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_14,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_15,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_16,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_17,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_18,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_19,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_20,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_21,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_22,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_23,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_24,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_25,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_26,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_27,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_28,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_29,Chennai,35.62,64,7.94
2026-05-02 11:00:00,Thazhankuppam_St_30,Chennai,35.62,64,7.94
2026-05-13 13:00:00,Thazhankuppam_St_01,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_02,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_03,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_04,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_05,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_06,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_07,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_08,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_09,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_10,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_11,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_12,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_13,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_14,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_15,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_16,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_17,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_18,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_19,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_20,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_21,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_22,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_23,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_24,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_25,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_26,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_27,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_28,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_29,Chennai,35.62,62,5.99
2026-05-13 13:00:00,Thazhankuppam_St_30,Chennai,35.62,62,5.99
2026-05-13 15:00:00,Thazhankuppam_St_01,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_02,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_03,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_04,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_05,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_06,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_07,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_08,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_09,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_10,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_11,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_12,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_13,Chennai,33.95,64,5.8
