time,street_id,city,sensor_aqi,temp,humidity,wind_speed,current_speed,free_flow_speed,confidence,pm25,no2,so2,co,emission_intensity,lat,lon
2026-05-08 04:00:00,Thazhankuppam_St_01,Chennai,69.49045,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 05:00:00,Thazhankuppam_St_01,Chennai,69.18601666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 06:00:00,Thazhankuppam_St_01,Chennai,75.09688333333332,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 07:00:00,Thazhankuppam_St_01,Chennai,66.08136666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 08:00:00,Thazhankuppam_St_01,Chennai,77.97486666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 09:00:00,Thazhankuppam_St_01,Chennai,82.73085,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 10:00:00,Thazhankuppam_St_01,Chennai,82.52680000000001,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 11:00:00,Thazhankuppam_St_01,Chennai,86.26733333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 12:00:00,Thazhankuppam_St_01,Chennai,97.56525,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 13:00:00,Thazhankuppam_St_01,Chennai,84.96623333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 14:00:00,Thazhankuppam_St_01,Chennai,89.41611666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 15:00:00,Thazhankuppam_St_01,Chennai,78.15303333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 16:00:00,Thazhankuppam_St_01,Chennai,72.82308333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 17:00:00,Thazhankuppam_St_01,Chennai,80.33786666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 18:00:00,Thazhankuppam_St_01,Chennai,73.66773333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 19:00:00,Thazhankuppam_St_01,Chennai,68.22201666666666,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 20:00:00,Thazhankuppam_St_01,Chennai,70.28478333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 21:00:00,Thazhankuppam_St_01,Chennai,61.19448333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 22:00:00,Thazhankuppam_St_01,Chennai,60.670433333333335,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-08 23:00:00,Thazhankuppam_St_01,Chennai,59.79033333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 00:00:00,Thazhankuppam_St_01,Chennai,63.064883333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 01:00:00,Thazhankuppam_St_01,Chennai,55.72398333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 02:00:00,Thazhankuppam_St_01,Chennai,66.2417,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 03:00:00,Thazhankuppam_St_01,Chennai,64.65913333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 04:00:00,Thazhankuppam_St_01,Chennai,67.68198333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 05:00:00,Thazhankuppam_St_01,Chennai,70.30210000000001,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 06:00:00,Thazhankuppam_St_01,Chennai,75.28361666666666,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 07:00:00,Thazhankuppam_St_01,Chennai,78.65413333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 08:00:00,Thazhankuppam_St_01,Chennai,76.18808333333332,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 09:00:00,Thazhankuppam_St_01,Chennai,74.61023333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 10:00:00,Thazhankuppam_St_01,Chennai,83.35286666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 11:00:00,Thazhankuppam_St_01,Chennai,87.61938333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 12:00:00,Thazhankuppam_St_01,Chennai,87.16533333333332,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 13:00:00,Thazhankuppam_St_01,Chennai,85.15383333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 14:00:00,Thazhankuppam_St_01,Chennai,84.18391666666666,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 15:00:00,Thazhankuppam_St_01,Chennai,85.09891666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 16:00:00,Thazhankuppam_St_01,Chennai,82.57863333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 17:00:00,Thazhankuppam_St_01,Chennai,72.67356666666666,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 18:00:00,Thazhankuppam_St_01,Chennai,72.61873333333332,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 19:00:00,Thazhankuppam_St_01,Chennai,74.3475,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 20:00:00,Thazhankuppam_St_01,Chennai,72.76846666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 21:00:00,Thazhankuppam_St_01,Chennai,61.10625,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 22:00:00,Thazhankuppam_St_01,Chennai,59.30949999999999,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-09 23:00:00,Thazhankuppam_St_01,Chennai,49.32846666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 00:00:00,Thazhankuppam_St_01,Chennai,49.72253333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 01:00:00,Thazhankuppam_St_01,Chennai,55.66393333333333,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 02:00:00,Thazhankuppam_St_01,Chennai,60.46300000000001,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 03:00:00,Thazhankuppam_St_01,Chennai,61.16256666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 04:00:00,Thazhankuppam_St_01,Chennai,72.91675000000001,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 05:00:00,Thazhankuppam_St_01,Chennai,72.99831666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 06:00:00,Thazhankuppam_St_01,Chennai,69.80153333333332,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 07:00:00,Thazhankuppam_St_01,Chennai,82.76976666666667,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 08:00:00,Thazhankuppam_St_01,Chennai,81.81411666666666,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 09:00:00,Thazhankuppam_St_01,Chennai,78.22336666666666,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 10:00:00,Thazhankuppam_St_01,Chennai,85.95639999999999,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 11:00:00,Thazhankuppam_St_01,Chennai,86.87075,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 12:00:00,Thazhankuppam_St_01,Chennai,86.64161666666666,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 13:00:00,Thazhankuppam_St_01,Chennai,80.39215,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
2026-05-10 14:00:00,Thazhankuppam_St_01,Chennai,86.38543333333334,35.62,62.0,5.99,31.0,31.0,1.0,60.70180213227078,37.93862633266924,22.76317579960154,12.140360426454155,151.754,13.229825,80.32917
