time,industry_id,latitude,longitude,pm25,no2,so2,co,emission_intensity
2026-05-01 00:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,22.701960791781687,18.727092302530718,7.2583031788160195,6.085748006824749,72.34584873025025
2026-05-01 01:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,31.279826156378,16.220770210741666,11.404499828625534,7.323744899801632,77.6198866513803
2026-05-01 02:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,44.023211455333936,28.4057728659368,11.43427729863852,7.6429278845908035,142.9045714718911
2026-05-01 03:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,28.363525470274745,21.519651039446632,11.390229072497212,7.464622463881021,75.67123132582267
2026-05-01 04:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,37.261191595201204,18.4430575597201,10.185161271544784,4.203091732801935,81.69718217841033
2026-05-01 05:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,30.000473563474127,20.274130048378336,11.675293809820158,4.277613586195147,71.90821952235999
2026-05-01 06:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,35.38052926811156,18.839832761540166,8.73290902085138,4.013580066155957,77.11360007277055
2026-05-01 07:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,28.550847114277747,18.088229387870808,7.5624788915749805,5.6677080396996224,66.25005408490742
2026-05-01 08:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,60.41250749027253,28.080924822900325,19.35876844680065,10.497593080866848,130.5584406468734
2026-05-01 09:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,56.54118505901128,34.53695871802892,25.438437887845478,9.562645888759224,143.82465715104516
2026-05-01 10:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,67.34986873835764,35.77251639801669,18.12254771967735,8.363986314442307,144.28427798696217
2026-05-01 11:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,48.51865757592757,37.32263422077455,21.00175260165121,15.93245935331676,159.846920637687
2026-05-01 12:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,68.98496708980795,38.406591667523415,18.36235872618456,7.276712392630736,141.8938892182719
2026-04-30 13:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,31.018498322325275,26.796923084443062,13.608539131775562,8.897737017229156,90.85440152541788
2026-04-30 14:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,32.33494271232647,19.21872812947456,14.835706577015575,7.199129608282674,86.93685905177888
2026-04-30 15:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,41.30455061027776,28.850343189644818,14.469267678967961,7.660074476523399,111.57399442916547
2026-04-30 16:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,55.8582428046489,25.346200272628785,13.322541835325158,8.254631390236668,120.72954610467507
2026-04-30 17:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,46.8529992171551,27.82142465143477,17.803538648406654,7.120424097038094,101.40219157396058
2026-04-30 18:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,40.062039490192355,28.645964274065197,19.34849055960917,5.805668891895508,99.26750458114913
2026-04-30 19:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,23.89225197787314,13.764603380392797,8.037221529359332,5.530651307726515,61.83296949026111
2026-04-30 20:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,22.37643213555389,11.773228444333299,6.239978832114276,2.916895829654108,47.3525780849823
2026-04-30 21:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,26.451040290695843,13.189778924656785,10.280348126287151,5.324537255896995,59.66205694991318
2026-04-30 22:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,22.359594306590814,15.50770448037571,5.471547541358165,3.587970146520006,53.73033727246509
2026-04-30 23:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,29.06392504159821,14.858861575350629,7.247898735282354,5.277831094367324,64.03352345293582
2026-05-01 00:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,21.630904797200103,13.09114804134176,10.655792040082439,3.9098271804591853,56.21340184221032
2026-05-01 01:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,34.859711653431425,19.602689787043822,12.337177205501577,6.988177068833238,71.4946520431929
2026-05-01 02:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,27.501625696870796,16.363266970055786,9.486352889795484,3.603923968156156,65.62401525572045
2026-05-01 03:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,27.291520503858425,14.679759928017928,9.816822663230418,5.241936099788308,58.31630530845043
2026-05-01 04:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,12.823174593762621,7.968414922496918,4.613098912457502,2.0262630494655207,35.56329640698581
2026-05-01 05:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,18.20328062328824,12.194511176276132,11.324556249127491,4.142334753239856,60.13692510182572
2026-05-01 06:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,19.316170286905248,9.407305725644763,7.012664852540215,2.2879761505110143,39.687300770260876
2026-05-01 07:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,21.115571251618853,12.936942978036436,8.431395829315896,4.085247671632801,55.84506084928787
2026-05-01 08:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,37.21638884212756,30.410395573560308,21.60327555841784,9.554534468415442,109.48939411215683
2026-05-01 09:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,34.13831253763894,24.86182013963986,11.663024879091495,6.35240591292454,108.41160372206984
2026-05-01 10:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,41.110367473685926,29.492945126061315,12.828080479431108,6.360589526490723,99.02028738362695
2026-05-01 11:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,45.93871741941816,27.93085574596698,11.232163968167932,6.391111386573912,107.93440956712983
2026-05-01 12:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,31.667551871881507,20.42646987960052,16.30070302342816,4.4358463009283255,86.51535143199467
2026-04-30 13:00:00,North_Chennai_TPS,13.246085,80.319156,74.60892258205462,46.65989478687813,30.502771206541045,10.043571611241031,200.16798554545386
2026-04-30 14:00:00,North_Chennai_TPS,13.246085,80.319156,85.43644131204627,53.320651387268775,27.37359401946424,10.08620565106176,191.9308491679613
2026-04-30 15:00:00,North_Chennai_TPS,13.246085,80.319156,62.57621688413928,49.10498017917131,35.001199779523006,9.138454100476538,177.9141716422207
2026-04-30 16:00:00,North_Chennai_TPS,13.246085,80.319156,60.654952203733075,40.878369806899514,38.29186585164328,10.958751124537342,198.36005972530947
2026-04-30 17:00:00,North_Chennai_TPS,13.246085,80.319156,62.37861433230706,37.1843877824261,26.175959427183255,10.56011843742332,175.90901924502944
2026-04-30 18:00:00,North_Chennai_TPS,13.246085,80.319156,98.24544782737625,51.01427430269548,25.541950796903784,15.316039956462925,296.9399271958796
2026-04-30 19:00:00,North_Chennai_TPS,13.246085,80.319156,30.66789101342893,21.403122842707983,10.427322264158583,8.059067748779887,84.77138829903912
2026-04-30 20:00:00,North_Chennai_TPS,13.246085,80.319156,52.31107474988768,29.363568333377298,12.034303030943112,11.328377411834046,173.92306155735287
2026-04-30 21:00:00,North_Chennai_TPS,13.246085,80.319156,34.051414901944014,30.86974908956297,20.10414189951608,8.011210786355797,160.5976917402792
2026-04-30 22:00:00,North_Chennai_TPS,13.246085,80.319156,47.142720626321385,24.583960466920946,18.429681624863083,6.401008723428699,95.29063614207003
2026-04-30 23:00:00,North_Chennai_TPS,13.246085,80.319156,33.46141874620129,25.37122027102197,12.043910712813371,8.350723664051598,99.52615577716578
2026-05-01 00:00:00,North_Chennai_TPS,13.246085,80.319156,43.09786220000832,19.388200687265186,9.482552969988088,8.933851037962603,90.20214633284348
2026-05-01 01:00:00,North_Chennai_TPS,13.246085,80.319156,43.63336772383779,24.030701714030894,12.418457896080936,9.892694538060827,111.39655825903385
2026-05-01 02:00:00,North_Chennai_TPS,13.246085,80.319156,41.005834709056856,25.389814372410854,12.317808841095056,5.257524069103169,103.9709750350282
2026-05-01 03:00:00,North_Chennai_TPS,13.246085,80.319156,30.700205695605632,23.94201735028642,10.600490312106091,8.858800115812938,150.2392509123442
2026-05-01 04:00:00,North_Chennai_TPS,13.246085,80.319156,34.53796095906935,30.038614788823125,19.98082341607098,5.262384266393535,101.61716955536784
2026-05-01 05:00:00,North_Chennai_TPS,13.246085,80.319156,44.21770600647163,27.31254099889993,11.67251118584793,9.581403574449057,109.3670239009935
2026-05-01 06:00:00,North_Chennai_TPS,13.246085,80.319156,38.30901270220467,27.497613893097054,15.992460744505683,6.000625269529074,105.03241846074471
2026-05-01 07:00:00,North_Chennai_TPS,13.246085,80.319156,45.67904785252795,30.252353933555913,11.784761018710967,6.119161823068679,105.48567964884506
2026-05-01 08:00:00,North_Chennai_TPS,13.246085,80.319156,73.38877687312602,44.997978231956445,27.357498624068523,12.170802780314354,162.298982066826
2026-05-01 09:00:00,North_Chennai_TPS,13.246085,80.319156,90.27258719911201,44.58938627942665,25.605669935809512,14.767925929048044,184.13175994515214
2026-05-01 10:00:00,North_Chennai_TPS,13.246085,80.319156,71.88087940860568,51.60736176133098,21.961254903646786,16.740863910776014,182.50359445934657
2026-05-01 11:00:00,North_Chennai_TPS,13.246085,80.319156,75.23659158520326,43.97796102670426,28.6392637556728,11.203487825603291,183.62557926076218
2026-05-01 12:00:00,North_Chennai_TPS,13.246085,80.319156,74.04898370350041,59.65898925370624,32.804147963873866,15.710711141393373,199.3157007742089
2026-04-30 13:00:00,Plant_Air_Compressor,13.242844,80.322477,79.94064631930354,41.368844512391405,20.86972430280453,13.812957950210276,163.01504294732206
2026-04-30 14:00:00,Plant_Air_Compressor,13.242844,80.322477,48.68472259074699,31.265213070451928,27.320869801172105,8.805775690403655,154.73240962551762
2026-04-30 15:00:00,Plant_Air_Compressor,13.242844,80.322477,53.519157776358654,38.06825545659096,28.384060405968473,9.573074595063144,158.74956263930147
2026-04-30 16:00:00,Plant_Air_Compressor,13.242844,80.322477,72.32282965739408,32.64104714044249,20.177512201163104,12.140576766278333,162.66657194778094
2026-04-30 17:00:00,Plant_Air_Compressor,13.242844,80.322477,71.37006545193377,41.118772976725175,24.95322867137579,15.34060706751723,172.42752934262475
2026-04-30 18:00:00,Plant_Air_Compressor,13.242844,80.322477,75.67214813500995,34.03742269652612,24.0870169081837,8.147653999139466,155.2617774237857
2026-04-30 19:00:00,Plant_Air_Compressor,13.242844,80.322477,31.579838446855142,15.109495214450648,14.67128476941531,6.150853079212987,74.53959182804991
2026-04-30 20:00:00,Plant_Air_Compressor,13.242844,80.322477,36.98078045386565,24.81459867039678,10.62238436622218,9.03482192382239,98.1674012843341
2026-04-30 21:00:00,Plant_Air_Compressor,13.242844,80.322477,36.30756368081005,27.93560735539112,16.53952751410455,5.239338990830239,97.12136520887053
2026-04-30 22:00:00,Plant_Air_Compressor,13.242844,80.322477,43.40137036369695,29.194189196992802,19.465910602539193,7.90115583190069,105.80160165715532
2026-04-30 23:00:00,Plant_Air_Compressor,13.242844,80.322477,26.879404558485746,21.03908795335581,9.027584594069257,6.246434693156279,85.91193959862612
2026-05-01 00:00:00,Plant_Air_Compressor,13.242844,80.322477,42.046123558764734,26.480589703122824,18.9284093420055,9.62702531595273,109.57284636942322
2026-05-01 01:00:00,Plant_Air_Compressor,13.242844,80.322477,27.184469301776335,19.143689198671197,14.13611195001844,7.056289965905299,82.11497977942398
2026-05-01 02:00:00,Plant_Air_Compressor,13.242844,80.322477,44.32501160813624,22.336004768062317,14.088077319880414,5.779306189141636,93.60809632310426
2026-05-01 03:00:00,Plant_Air_Compressor,13.242844,80.322477,36.65369213045931,22.395204890714872,12.243103156825624,8.727785607845572,104.32162435939902
2026-05-01 04:00:00,Plant_Air_Compressor,13.242844,80.322477,31.150128811861823,15.774155365565292,7.926965617308487,6.892938594082888,71.98232182453813
2026-05-01 05:00:00,Plant_Air_Compressor,13.242844,80.322477,39.305234015165446,24.516376482946153,14.388586636382858,6.055355303992196,90.376380618989
2026-05-01 06:00:00,Plant_Air_Compressor,13.242844,80.322477,28.763125682241238,23.65190112235679,15.192477979787801,8.066610659472573,91.59101889601034
2026-05-01 07:00:00,Plant_Air_Compressor,13.242844,80.322477,42.524069306687565,23.016199492988086,12.017143924212709,6.630116545610443,98.14532494659767
2026-05-01 08:00:00,Plant_Air_Compressor,13.242844,80.322477,64.58828962629657,40.68565064054467,29.32828881289412,14.728205593991971,152.31816676329697
2026-05-01 09:00:00,Plant_Air_Compressor,13.242844,80.322477,76.53631724122872,36.93007064041951,27.75929219433804,9.020733931887413,156.58775780132387
2026-05-01 10:00:00,Plant_Air_Compressor,13.242844,80.322477,57.18476283625378,36.55882538837598,23.440636784023628,13.900098873260472,163.66165791656485
2026-05-01 11:00:00,Plant_Air_Compressor,13.242844,80.322477,54.49901919004076,40.56316968701144,21.350767869013126,12.170214808959406,162.83211523156103
2026-05-01 12:00:00,Plant_Air_Compressor,13.242844,80.322477,66.75226657152095,46.69131583124267,28.73363935077889,11.527049037960579,156.52017195936602
2026-05-01 12:00:00,Ennore_Thermal_PS,13.206536,80.310603,54.34952316846606,30.77682613174025,15.620343993599274,9.494612641202494,118.45520206219476
2026-05-01 12:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,65.52487896088326,44.3298261874105,22.47197044154941,11.463633626785645,161.6937040112064
2026-05-01 12:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,43.854345872616854,20.704812438052937,20.334265659071697,9.540564518591815,103.49212566797874
2026-05-01 12:00:00,North_Chennai_TPS,13.246085,80.319156,88.4731335932517,57.11190905144316,26.34934368878433,17.978079599206914,204.5479305786595
2026-05-01 12:00:00,Plant_Air_Compressor,13.242844,80.322477,63.53157993389642,45.47484999206732,35.239700216495756,16.965247637331906,199.14530563004297
2026-05-01 13:00:00,Ennore_Thermal_PS,13.206536,80.310603,64.09484384072218,49.73808876372481,23.191828834933407,10.819962503990983,189.3922334037865
2026-05-01 13:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,69.60024140415797,50.84701986966246,29.159658864427332,14.60018994902162,188.69994035390636
2026-05-01 13:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,57.14207884267622,49.10397753321882,18.687644401668884,9.545847437473451,181.8558344430963
2026-05-01 13:00:00,North_Chennai_TPS,13.246085,80.319156,39.99440367480755,25.18007870720216,21.737771309554002,9.120037832924538,109.43847396562403
2026-05-01 13:00:00,Plant_Air_Compressor,13.242844,80.322477,66.06387380089264,33.36496467926535,26.363469836418332,11.733411111619196,137.72941040402472
2026-05-01 14:00:00,Ennore_Thermal_PS,13.206536,80.310603,45.78663997020009,24.96548789418928,18.119839279495295,6.323472693028714,116.32387896454932
2026-05-01 14:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,58.18153136852453,49.66500681957509,31.92138601289573,15.008541484481881,169.27449429741424
2026-05-01 14:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,44.553319421069105,22.261722200093555,19.75742145497944,6.661866140763302,110.20386874325564
2026-05-01 14:00:00,North_Chennai_TPS,13.246085,80.319156,57.69128879832306,37.50682361210429,16.10275035964997,7.801890397910498,155.13967765347783
2026-05-01 14:00:00,Plant_Air_Compressor,13.242844,80.322477,55.49669039460814,41.90153671211935,25.007704681927162,9.106878821152128,144.89175860908225
2026-05-01 15:00:00,Ennore_Thermal_PS,13.206536,80.310603,52.699507486155014,25.884429979555804,12.067962768183735,6.62965334002059,108.70943008373497
2026-05-01 15:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,62.32960410902575,44.36870166778016,18.457521225908167,10.506252835846754,157.21736479591996
2026-05-01 15:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,46.946094976788864,27.54452309528299,15.863897369926224,7.999141597089935,102.49002845097516
2026-05-01 15:00:00,North_Chennai_TPS,13.246085,80.319156,53.936961610190174,26.99129174969153,21.610361296882886,7.310341787902479,112.67276377958831
2026-05-01 15:00:00,Plant_Air_Compressor,13.242844,80.322477,50.26884318138318,47.005332701232646,27.215727177408326,14.722752297956895,164.6993280261056
2026-05-01 16:00:00,Ennore_Thermal_PS,13.206536,80.310603,75.89911274638739,43.344837962646274,23.669789375699366,12.128173977770723,164.93343651296
2026-05-01 16:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,48.729410704024566,37.89643065861616,25.711638085120914,7.990262865036101,141.94779244943757
2026-05-01 16:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,63.406642080069616,32.14953374174666,17.07537552235458,10.96452268355102,130.99585305754405
2026-05-01 16:00:00,North_Chennai_TPS,13.246085,80.319156,52.589819880696766,48.170258232197554,28.554235829669093,14.160572583697205,165.26459273681544
2026-05-01 16:00:00,Plant_Air_Compressor,13.242844,80.322477,63.28133317576059,37.92374535626339,22.196415001633817,14.82499573240099,156.96285247865467
2026-05-01 16:00:00,Ennore_Thermal_PS,13.206536,80.310603,78.50290936457557,38.18959210202034,20.287108100594388,12.447552141409927,254.42260931015005
2026-05-01 16:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,87.66557024579681,36.72250526530443,22.523483108054478,10.579692528464946,182.36250015522677
2026-05-01 16:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,61.08751252159295,37.131091324279005,31.385970054744714,10.506374623385193,158.12636981052862
2026-05-01 16:00:00,North_Chennai_TPS,13.246085,80.319156,50.0843790699076,36.29343170489687,16.079900981102526,8.813270834611698,132.50644492020453
2026-05-01 16:00:00,Plant_Air_Compressor,13.242844,80.322477,54.86219802905552,40.18874734341757,15.554724428606804,15.031956011184318,155.4428494393783
2026-05-01 18:00:00,Ennore_Thermal_PS,13.206536,80.310603,56.31178081312595,35.19486300820372,21.11691780492223,11.26235616262519,140.78
2026-05-01 18:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,56.25617489898439,35.16010931186524,21.096065587119146,11.251234979796877,140.64
2026-05-01 18:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,57.23018039478609,35.768862746741306,21.461317648044783,11.446036078957219,143.08
2026-05-01 18:00:00,North_Chennai_TPS,13.246085,80.319156,67.17322538295718,41.98326586434824,25.189959518608944,13.434645076591437,167.93
2026-05-01 18:00:00,Plant_Air_Compressor,13.242844,80.322477,59.38202976601451,37.11376860375907,22.268261162255442,11.876405953202903,148.46
2026-05-02 11:00:00,Ennore_Thermal_PS,13.206536,80.310603,51.7387526726355,32.336720420397185,19.40203225223831,10.3477505345271,129.35
2026-05-02 11:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,45.68980963362722,28.556131021017013,17.133678612610208,9.137961926725444,114.22
2026-05-02 11:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,60.0045698145077,37.50285613406731,22.501713680440385,12.000913962901539,150.01
2026-05-02 11:00:00,North_Chennai_TPS,13.246085,80.319156,50.23422936200256,31.396393351251596,18.83783601075096,10.04684587240051,125.59
2026-05-02 11:00:00,Plant_Air_Compressor,13.242844,80.322477,64.59479691581366,40.37174807238353,24.223048843430117,12.918959383162731,161.49
2026-05-13 13:00:00,Ennore_Thermal_PS,13.206536,80.310603,52.709694941819976,32.943559338637485,19.76613560318249,10.541938988363995,131.77
2026-05-13 13:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,77.26488701411807,48.290554383823796,28.974332630294278,15.452977402823615,193.16
2026-05-13 13:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,57.01526943995543,35.634543399972145,21.380726039983287,11.403053887991087,142.54
2026-05-13 13:00:00,North_Chennai_TPS,13.246085,80.319156,48.66613790476663,30.416336190479143,18.249801714287486,9.733227580953326,121.67
2026-05-13 13:00:00,Plant_Air_Compressor,13.242844,80.322477,67.85302136069377,42.4081383504336,25.44488301026016,13.570604272138754,169.63
2026-05-13 15:00:00,Ennore_Thermal_PS,13.206536,80.310603,57.71234533219181,36.07021583261988,21.642129499571926,11.542469066438361,144.28
2026-05-13 15:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,79.32555641528833,49.578472759555204,29.74708365573312,15.865111283057665,198.31
2026-05-13 15:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,59.981348573662096,37.48834285853881,22.493005715123285,11.996269714732419,149.95
2026-05-13 15:00:00,North_Chennai_TPS,13.246085,80.319156,68.98821028464543,43.1176314279034,25.87057885674204,13.797642056929087,172.47
2026-05-13 15:00:00,Plant_Air_Compressor,13.242844,80.322477,36.01962483057658,22.51226551911036,13.507359311466216,7.2039249661153155,90.05
2026-05-13 15:00:00,Ennore_Thermal_PS,13.206536,80.310603,61.67069858509487,38.54418661568429,23.126511969410572,12.334139717018973,154.18
2026-05-13 15:00:00,Ashok_Leyland_Ennore,13.211032,80.320505,41.312500067294934,25.820312542059334,15.4921875252356,8.262500013458986,103.28
2026-05-13 15:00:00,NTPC_Tamilnadu_Energy,13.235412,80.305274,55.47897247057045,34.67435779410653,20.804614676463917,11.095794494114088,138.7
2026-05-13 15:00:00,North_Chennai_TPS,13.246085,80.319156,55.06576871030535,34.41610544394084,20.649663266364506,11.01315374206107,137.66
2026-05-13 15:00:00,Plant_Air_Compressor,13.242844,80.322477,50.67606273717797,31.67253921073623,19.003523526441736,10.135212547435593,126.69
